code,level1,level2,type,category,name
1822855115,1800000000,1822800000,НП,С,КАМ'ЯНА ГІРКА
1822855116,1800000000,1822800000,НП,С,КРАСНОСТАВ
1822855117,1800000000,1822800000,НП,С,КРЕМНЕ
1822855118,1800000000,1822800000,НП,С,ЛЕОНІВКА
1822855119,1800000000,1822800000,НП,С,МАЛИЙ ДИВЛИН
1822855120,1800000000,1822800000,НП,С,МИКОЛАЇВКА
1822855121,1800000000,1822800000,НП,С,ОСТАПИ
1822855122,1800000000,1822800000,НП,С,ПІДОСТАПИ
1822855123,1800000000,1822800000,НП,С,РАДОГОЩА
1822855124,1800000000,1822800000,НП,С,РУДНЯ-ЖЕРЕВЦІ
1822855125,1800000000,1822800000,НП,С,ТЕСНІВКА
1822855126,1800000000,1822800000,НП,С,ТОПІЛЬНЯ
1822880000,1800000000,1822800000,,,СІЛЬРАДИ ЛУГИНСЬКОГО Р-НУ
1822880400,1800000000,1822800000,,,БОВСУНІВСЬКА/С.БОВСУНИ
1822880401,1800000000,1822800000,НП,С,БОВСУНИ
1822880402,1800000000,1822800000,НП,С,ДІБРОВА
1822880403,1800000000,1822800000,НП,С,СОЛОВ'Ї
1822883000,1800000000,1822800000,,,ЛІТКІВСЬКА/С.ЛІТКИ
1822883001,1800000000,1822800000,НП,С,ЛІТКИ
1822883002,1800000000,1822800000,НП,С,ВЕЛИКИЙ ЛІС
1822883200,1800000000,1822800000,,,ЛИПНИКІВСЬКА/С.ЛИПНИКИ
1822883201,1800000000,1822800000,НП,С,ЛИПНИКИ
1822883202,1800000000,1822800000,НП,С,МАЛАХІВКА
1822883204,1800000000,1822800000,НП,С,ОСНИ
1822884400,1800000000,1822800000,,,ПОВЧАНСЬКА/С.ПОВЧ
1822884401,1800000000,1822800000,НП,С,ПОВЧ
1822884402,1800000000,1822800000,НП,С,БУДА
1822884403,1800000000,1822800000,НП,С,РУДНЯ-ПОВЧАНСЬКА
1822884800,1800000000,1822800000,,,ПУТИЛОВИЦЬКА/С.ПУТИЛОВИЧІ
1822884801,1800000000,1822800000,НП,С,ПУТИЛОВИЧІ
1822885200,1800000000,1822800000,,,СТАРОСІЛЕЦЬКА/С.СТАРОСІЛЛЯ
1822885201,1800000000,1822800000,НП,С,СТАРОСІЛЛЯ
1822885202,1800000000,1822800000,НП,С,НОВА РУДНЯ
1822885203,1800000000,1822800000,НП,С,НОВІ НОВАКИ
1822885204,1800000000,1822800000,НП,С,НОВОСІЛКА
1822885400,1800000000,1822800000,,,СТЕПАНІВСЬКА/С.СТЕПАНІВКА
1822885401,1800000000,1822800000,НП,С,СТЕПАНІВКА
1822885402,1800000000,1822800000,НП,С,СТАРІ НОВАКИ
1822887600,1800000000,1822800000,,,ЧЕРВОНОВОЛОЦЬКА/С.ЧЕРВОНА ВОЛОКА
1822887601,1800000000,1822800000,НП,С,ЧЕРВОНА ВОЛОКА
1822887603,1800000000,1822800000,НП,С,БОБРИЧІ
1822887605,1800000000,1822800000,НП,С,ВОЛОШИНЕ
1822887607,1800000000,1822800000,НП,С,КРАСНОСІЛКА
1823100000,1800000000,1823100000,Р,,ЛЮБАРСЬКИЙ РАЙОН/СМТ ЛЮБАР
1823155000,1800000000,1823100000,,,СЕЛИЩА МІСЬКОГО ТИПУ ЛЮБАРСЬКОГО Р-НУ
1823155100,1800000000,1823100000,НП,Т,ЛЮБАР
1823155101,1800000000,1823100000,НП,С,АВРАТИН
1823155102,1800000000,1823100000,НП,С,БЕРЕЗІВКА
1823155103,1800000000,1823100000,НП,С,БИЧЕВА
1823155104,1800000000,1823100000,НП,С,БОРУШКІВЦІ
1823155105,1800000000,1823100000,НП,С,ВЕЛИКА ВОЛИЦЯ
1823155106,1800000000,1823100000,НП,С,ВЕЛИКИЙ БРАТАЛІВ
1823155107,1800000000,1823100000,НП,С,ВЕЛИКІ ДЕРЕВИЧІ
1823155108,1800000000,1823100000,НП,С,ВЕЛИКОБРАТАЛІВСЬКЕ
1823155109,1800000000,1823100000,НП,С,ВЕСЕЛКА
1823155110,1800000000,1823100000,НП,С,ВИНОГРАДІВКА
1823155111,1800000000,1823100000,НП,С,ГІЗІВЩИНА
1823155112,1800000000,1823100000,НП,С,ГЛЕЗНЕ
1823155113,1800000000,1823100000,НП,С,ГОРОПАЇ
1823155114,1800000000,1823100000,НП,С,ГРИНІВЦІ
1823155115,1800000000,1823100000,НП,С,ГРОМАДА
1823155116,1800000000,1823100000,НП,С,ДЕМКІВЦІ
1823155117,1800000000,1823100000,НП,С,ДОСЛІДНЕ
1823155118,1800000000,1823100000,НП,С,ЖИТИНЦІ
1823155119,1800000000,1823100000,НП,С,КВІТНЕВЕ
1823155120,1800000000,1823100000,НП,С,КИРИЇВКА
1823155121,1800000000,1823100000,НП,С,КОВАЛЕНКИ
1823155122,1800000000,1823100000,НП,С,КОРОСТКИ
1823155123,1800000000,1823100000,НП,С,КУТИЩЕ
1823155124,1800000000,1823100000,НП,С,ЛИПНЕ
1823155125,1800000000,1823100000,НП,С,МАЛА ДЕРЕВИЧКА
1823155126,1800000000,1823100000,НП,С,МАЛИЙ БРАТАЛІВ
1823155127,1800000000,1823100000,НП,С,МЕЛЕНЦІ
1823155128,1800000000,1823100000,НП,С,МИХАЙЛІВКА
1823155129,1800000000,1823100000,НП,С,МОТОВИЛІВКА
1823155130,1800000000,1823100000,НП,С,НОВА ЧОРТОРИЯ
1823155131,1800000000,1823100000,НП,С,НОВИЙ ЛЮБАР
1823155132,1800000000,1823100000,НП,С,ОЗЕРНЕ
1823155133,1800000000,1823100000,НП,С,ПАНАСІВКА
1823155134,1800000000,1823100000,НП,С,ПЕРЕТІК
1823155135,1800000000,1823100000,НП,С,ПРИВІТІВ
1823155136,1800000000,1823100000,НП,С,РОГІЗНА
1823155137,1800000000,1823100000,НП,С,СЕВЕРИНІВКА
1823155138,1800000000,1823100000,НП,С,СЕМЕНІВКА
1823155139,1800000000,1823100000,НП,С,СТАРА ЧОРТОРИЯ
1823155140,1800000000,1823100000,НП,С,ФИЛИНЦІ
1823155141,1800000000,1823100000,НП,С,ЮРІВКА
1823180000,1800000000,1823100000,,,СІЛЬРАДИ ЛЮБАРСЬКОГО Р-НУ
1823182400,1800000000,1823100000,,,ВИГНАНСЬКА/С.ВИГНАНКА
1823182401,1800000000,1823100000,НП,С,ВИГНАНКА
1823185700,1800000000,1823100000,,,ПЕДИНСЬКА/С.ПЕДИНКА
1823185701,1800000000,1823100000,НП,С,ПЕДИНКА
1823185702,1800000000,1823100000,НП,С,ПРОВАЛІВКА
1823186600,1800000000,1823100000,,,СТРИЖІВСЬКА/С.СТРИЖІВКА
1823186601,1800000000,1823100000,НП,С,СТРИЖІВКА
1823186603,1800000000,1823100000,НП,С,ІВАНКІВЦІ
1823186604,1800000000,1823100000,НП,С,СТАРИЙ ЛЮБАР
1823400000,1800000000,1823400000,Р,,МАЛИНСЬКИЙ РАЙОН/М.МАЛИН
1823455000,1800000000,1823400000,,,СЕЛИЩА МІСЬКОГО ТИПУ МАЛИНСЬКОГО Р-НУ
1823455200,1800000000,1823400000,НП,Т,ГРАНІТНЕ
1823455400,1800000000,1823400000,НП,Т,ЧОПОВИЧІ
1823455401,1800000000,1823400000,НП,С,ПРИСТАНЦІЙНЕ
1823455402,1800000000,1823400000,НП,С,СТРИМІВЩИНА
1823455403,1800000000,1823400000,НП,С,БАРВІНКИ
1823455404,1800000000,1823400000,НП,С,БУДНИЦЬКЕ
1823455405,1800000000,1823400000,НП,С,ГУТЯНСЬКЕ
1823455406,1800000000,1823400000,НП,С,ЗАГРЕБЛЯ
1823455407,1800000000,1823400000,НП,С,ЙОСИПІВКА
1823455408,1800000000,1823400000,НП,С,КРУШНИКИ
1823455409,1800000000,1823400000,НП,С,КУТИЩЕ
1823455410,1800000000,1823400000,НП,С,ЛИПЛЯНИ
1823455411,1800000000,1823400000,НП,С,НОВОБРАТСЬКЕ
1823455412,1800000000,1823400000,НП,С,ТИШІВ
1823455413,1800000000,1823400000,НП,С,ШЕВЧЕНКОВЕ
1823480000,1800000000,1823400000,,,СІЛЬРАДИ МАЛИНСЬКОГО Р-НУ
1823480800,1800000000,1823400000,,,ГОРИНСЬКА/С.ГОРИНЬ
1823480801,1800000000,1823400000,НП,С,ГОРИНЬ
1823480803,1800000000,1823400000,НП,С,БЕРЕЗИНЕ
1823480805,1800000000,1823400000,НП,С,В'ЮНИЩЕ
1823480807,1800000000,1823400000,НП,С,ГУТА-ЛОГАНІВСЬКА
1823480809,1800000000,1823400000,НП,С,ЄЛІВКА
1823480811,1800000000,1823400000,НП,С,ОБОДІВКА
1823480813,1800000000,1823400000,НП,С,СОСНІВКА
1823481200,1800000000,1823400000,,,БУДО-ВОРОБ'ЇВСЬКА/С.БУДО-ВОРОБ'Ї
1823481201,1800000000,1823400000,НП,С,БУДО-ВОРОБ'Ї
1823481202,1800000000,1823400000,НП,С,КЛІТНЯ
1823481205,1800000000,1823400000,НП,С,ПРИВІТНЕ
1823481400,1800000000,1823400000,,,ЛУКІВСЬКА/С.ЛУКИ
1823481401,1800000000,1823400000,НП,С,ЛУКИ
1823481403,1800000000,1823400000,НП,С,БУКИ
1823481405,1800000000,1823400000,НП,С,БУЧКИ
1823481407,1800000000,1823400000,НП,С,ЗАБРАНЕ
1823481409,1800000000,1823400000,НП,С,СИЧІВКА
1823481800,1800000000,1823400000,,,ВЛАДІВСЬКА/С.ВЛАДІВКА
1823481801,1800000000,1823400000,НП,С,ВЛАДІВКА
1823481802,1800000000,1823400000,НП,С,ПИСАРІВКА
1823481803,1800000000,1823400000,НП,С,РЕПИЩЕ
1823482200,1800000000,1823400000,,,ВОРСІВСЬКА/С.ВОРСІВКА
1823482201,1800000000,1823400000,НП,С,ВОРСІВКА
1823482202,1800000000,1823400000,НП,С,ВІЗНЯ
1823482203,1800000000,1823400000,НП,С,ЗИБИН
1823482205,1800000000,1823400000,НП,С,КОРОЛІВКА
1823482206,1800000000,1823400000,НП,С,РУДНЯ-ГОРОДИЩЕНСЬКА
1823482600,1800000000,1823400000,,,ВИШІВСЬКА/С.ВИШІВ
1823482601,1800000000,1823400000,НП,С,ВИШІВ
1823482602,1800000000,1823400000,НП,С,МАР'ЯТИН
1823482603,1800000000,1823400000,НП,С,ТРУДОЛЮБІВКА
1823482604,1800000000,1823400000,НП,С,КОСНЯ
1823482800,1800000000,1823400000,,,ГОЛОВКІВСЬКА/С.ГОЛОВКИ
1823482801,1800000000,1823400000,НП,С,ГОЛОВКИ
1823482802,1800000000,1823400000,НП,С,МАКЛАЇВКА
1823482803,1800000000,1823400000,НП,С,КВІТНЕВЕ
1823482804,1800000000,1823400000,НП,С,ЛІДІВКА
1823482805,1800000000,1823400000,НП,С,ЛІСОВЕ
1823482806,1800000000,1823400000,НП,С,ОМЕЛЯНІВКА
1823482807,1800000000,1823400000,НП,С,ЧЕРВОНИЙ ЛАН
1823483200,1800000000,1823400000,,,ДІБРІВСЬКА/С.ДІБРОВА
1823483201,1800000000,1823400000,НП,С,ДІБРОВА
1823483202,1800000000,1823400000,НП,С,ГУСКА
1823483203,1800000000,1823400000,НП,С,ЛІСНА КОЛОНА
1823483204,1800000000,1823400000,НП,С,НОВА ДІБРОВА
1823483205,1800000000,1823400000,НП,С,ЯРОЧИЩЕ
1823483600,1800000000,1823400000,,,ІВАНІВСЬКА/С.ІВАНІВКА
1823483601,1800000000,1823400000,НП,С,ІВАНІВКА
1823483602,1800000000,1823400000,НП,С,ЖАБОЧ
1823483603,1800000000,1823400000,НП,С,НЯНІВКА
1823483604,1800000000,1823400000,НП,С,РУБАНКА
1823484600,1800000000,1823400000,,,КСАВЕРІВСЬКА/С.КСАВЕРІВ
1823484601,1800000000,1823400000,НП,С,КСАВЕРІВ
1823484602,1800000000,1823400000,НП,С,РУДНЯ-КАЛИНІВКА
1823484603,1800000000,1823400000,НП,С,САВЛУКИ
1823484800,1800000000,1823400000,,,ЛЮБОВИЦЬКА/С.ЛЮБОВИЧІ
1823484801,1800000000,1823400000,НП,С,ЛЮБОВИЧІ
1823484802,1800000000,1823400000,НП,С,БІЛИЙ БЕРЕГ
1823484803,1800000000,1823400000,НП,С,НОВОСЕЛИЦЯ
1823484804,1800000000,1823400000,НП,С,СТАСЕВА
1823484805,1800000000,1823400000,НП,С,ЯЛЦІВКА
1823485200,1800000000,1823400000,,,МАЛИНІВСЬКА/С.МАЛИНІВКА
1823485201,1800000000,1823400000,НП,С,МАЛИНІВКА
1823485202,1800000000,1823400000,НП,С,ЛУМЛЯ
1823485203,1800000000,1823400000,НП,С,РІЗНЯ
1823485204,1800000000,1823400000,НП,С,ЮРІВКА
1823485500,1800000000,1823400000,,,МОРОЗІВСЬКА/С.МОРОЗІВКА
1823485501,1800000000,1823400000,НП,С,МОРОЗІВКА
1823485503,1800000000,1823400000,НП,С,ВОРОБ'ЇВЩИНА
1823485504,1800000000,1823400000,НП,С,НОВА ГУТА
1823485505,1800000000,1823400000,НП,С,НОВА РУТВЯНКА
1823485506,1800000000,1823400000,НП,С,П'ЯТИДУБ
1823485507,1800000000,1823400000,НП,С,РУТВЯНКА
1823485508,1800000000,1823400000,НП,С,СВИРИДІВКА
1823485509,1800000000,1823400000,НП,С,СТАРА ГУТА
1823485800,1800000000,1823400000,,,НЕДАШКІВСЬКА/С.НЕДАШКИ
1823485801,1800000000,1823400000,НП,С,НЕДАШКИ
1823485802,1800000000,1823400000,НП,С,ВИШНЯНКА
1823485803,1800000000,1823400000,НП,С,ЗЕЛЕНИЙ ГАЙ
1823486200,1800000000,1823400000,,,НОВОВОРОБ'ЇВСЬКА/С.НОВІ ВОРОБ'Ї
1823486201,1800000000,1823400000,НП,С,НОВІ ВОРОБ'Ї
1823486202,1800000000,1823400000,НП,С,ДРУЖНЕ
1823486203,1800000000,1823400000,НП,С,НОВЕ ЖИТТЯ
1823486204,1800000000,1823400000,НП,С,РУДНЯ-ВОРОБ'ЇВСЬКА
1823486205,1800000000,1823400000,НП,С,ЯБЛУНІВКА
1823486800,1800000000,1823400000,,,ПИРІЖКІВСЬКА/С.ПИРІЖКИ
1823486801,1800000000,1823400000,НП,С,ПИРІЖКИ
1823486802,1800000000,1823400000,НП,С,БАРАНІВКА
1823487200,1800000000,1823400000,,,СКУРАТІВСЬКА/С.СКУРАТИ
1823487201,1800000000,1823400000,НП,С,СКУРАТИ
1823487202,1800000000,1823400000,НП,С,ЗАЛІСКИ
1823487203,1800000000,1823400000,НП,С,КАМ'ЯНКА
1823487400,1800000000,1823400000,,,СЛОБІДСЬКА/С.СЛОБІДКА
1823487401,1800000000,1823400000,НП,С,СЛОБІДКА
1823487402,1800000000,1823400000,НП,С,ГАМАРНЯ
1823487403,1800000000,1823400000,НП,С,ЩЕРБАТІВКА
1823487600,1800000000,1823400000,,,СТАРОВОРОБ'ЇВСЬКА/С.СТАРІ ВОРОБ'Ї
1823487601,1800000000,1823400000,НП,С,СТАРІ ВОРОБ'Ї
1823487603,1800000000,1823400000,НП,С,СТУДЕНЬ
1823487605,1800000000,1823400000,НП,С,ПЕРШОТРАВНЕВЕ
1823487800,1800000000,1823400000,,,УКРАЇНКІВСЬКА/С.УКРАЇНКА
1823487801,1800000000,1823400000,НП,С,УКРАЇНКА
1823488200,1800000000,1823400000,,,УСТИНІВСЬКА/С.УСТИНІВКА
1823488201,1800000000,1823400000,НП,С,УСТИНІВКА
1823488202,1800000000,1823400000,НП,С,ТАРАСІВКА
1823488203,1800000000,1823400000,НП,С,ТРОСТЯНИЦЯ
1823488204,1800000000,1823400000,НП,С,ФОРТУНАТІВКА
1823488400,1800000000,1823400000,,,ФЕДОРІВСЬКА/С.ФЕДОРІВКА
1823488401,1800000000,1823400000,НП,С,ФЕДОРІВКА
1823700000,1800000000,1823700000,Р,,НАРОДИЦЬКИЙ РАЙОН/СМТ НАРОДИЧІ
1823755000,1800000000,1823700000,,,СЕЛИЩА МІСЬКОГО ТИПУ НАРОДИЦЬКОГО Р-НУ
1823755100,1800000000,1823700000,НП,Т,НАРОДИЧІ
1823755102,1800000000,1823700000,НП,С,БАТЬКІВЩИНА
1823755103,1800000000,1823700000,НП,С,ГАННІВКА
1823755104,1800000000,1823700000,НП,С,ГУТА-КСАВЕРІВСЬКА
1823755105,1800000000,1823700000,НП,С,ЖУРАВЛИНКА
1823755106,1800000000,1823700000,НП,С,КАЛИНІВКА
1823755107,1800000000,1823700000,НП,С,ЛОЗНИЦЯ
1823755108,1800000000,1823700000,НП,С,ЛЮБАРКА
1823755109,1800000000,1823700000,НП,С,РОЗСОХІВСЬКЕ
1823755110,1800000000,1823700000,НП,С,РУДНЯ-КАМ'ЯНКА
1823755111,1800000000,1823700000,НП,С,БАЗАР
1823755112,1800000000,1823700000,НП,С,БОЛОТНИЦЯ
1823755113,1800000000,1823700000,НП,С,БРОДНИК
1823755114,1800000000,1823700000,НП,С,БУДА-ГОЛУБІЄВИЧІ
1823755115,1800000000,1823700000,НП,С,БУЛІВ
1823755116,1800000000,1823700000,НП,С,ВАСЬКІВЦІ
1823755117,1800000000,1823700000,НП,С,ВЕЛИКІ МІНЬКИ
1823755118,1800000000,1823700000,НП,С,ВИЛА
1823755119,1800000000,1823700000,НП,С,ВІЛЬХОВА
1823755120,1800000000,1823700000,НП,С,В'ЯЗІВКА
1823755121,1800000000,1823700000,НП,С,ГОЛУБІЄВИЧІ
1823755122,1800000000,1823700000,НП,С,ГРЕЗЛЯ
1823755123,1800000000,1823700000,НП,С,ГУТО-МАР'ЯТИН
1823755124,1800000000,1823700000,НП,С,ДАВИДКИ
1823755125,1800000000,1823700000,НП,С,ЖЕРЕВ
1823755126,1800000000,1823700000,НП,С,ЗАВОДНЕ
1823755127,1800000000,1823700000,НП,С,ЗАКУСИЛИ
1823755128,1800000000,1823700000,НП,С,ЗАЛІССЯ
1823755129,1800000000,1823700000,НП,С,КАРПИЛІВКА
1823755130,1800000000,1823700000,НП,С,КЛОЧКИ
1823755131,1800000000,1823700000,НП,С,КОЛОСІВКА
1823755132,1800000000,1823700000,НП,С,ЛАСКИ
1823755133,1800000000,1823700000,НП,С,ЛАТАШІ
1823755134,1800000000,1823700000,НП,С,ЛИПЛЯНЩИНА
1823755135,1800000000,1823700000,НП,С,ЛИСТВИНІВКА
1823755136,1800000000,1823700000,НП,С,МЕЖИЛІСКА
1823755137,1800000000,1823700000,НП,С,МОТІЙКИ
1823755138,1800000000,1823700000,НП,С,НЕДАШКІВКА
1823755139,1800000000,1823700000,НП,С,НОВА РАДЧА
1823755140,1800000000,1823700000,НП,С,НОВИЙ ДОРОГИНЬ
1823755141,1800000000,1823700000,НП,С,НОЗДРИЩЕ
1823755142,1800000000,1823700000,НП,С,НОРИНЦІ
1823755143,1800000000,1823700000,НП,С,ОДРУБИ
1823755144,1800000000,1823700000,НП,С,ОРЖІВ
1823755145,1800000000,1823700000,НП,С,ОСИКА
1823755146,1800000000,1823700000,НП,С,РАДЧА
1823755147,1800000000,1823700000,НП,С,РОВБА
1823755148,1800000000,1823700000,НП,С,РУБЕЖІВКА
1823755149,1800000000,1823700000,НП,С,РУДНЯ-БАЗАРСЬКА
1823755150,1800000000,1823700000,НП,С,САВЧЕНКИ
1823755151,1800000000,1823700000,НП,С,СЕЛЕЦЬ
1823755152,1800000000,1823700000,НП,С,СИНГАЇ
1823755153,1800000000,1823700000,НП,С,СЛАВЕНЩИНА
1823755154,1800000000,1823700000,НП,С,СЛАВКОВИЦІ
1823755155,1800000000,1823700000,НП,С,СЛОБОДА-В'ЯЗІВКА
1823755156,1800000000,1823700000,НП,С,СНИТИЩЕ
1823755157,1800000000,1823700000,НП,С,СТАРА РАДЧА
1823755158,1800000000,1823700000,НП,С,СТАРИЙ ДОРОГИНЬ
1823755159,1800000000,1823700000,НП,С,СТАРИЙ КУЖІЛЬ
1824081801,1800000000,1824000000,НП,С,КИКОВА
1823755160,1800000000,1823700000,НП,С,СУХАРІВКА
1823755161,1800000000,1823700000,НП,С,ТИЧКІВ
1823755162,1800000000,1823700000,НП,С,ХРИСТИНІВКА
1823755163,1800000000,1823700000,НП,С,ЧЕРВОНЕ
1823755164,1800000000,1823700000,НП,С,ЯЖБЕРЕНЬ
1823755165,1800000000,1823700000,НП,С,БАБИНИЧІ
1823780000,1800000000,1823700000,,,СІЛЬРАДИ НАРОДИЦЬКОГО Р-НУ
1824000000,1800000000,1824000000,Р,,НОВОГРАД-ВОЛИНСЬКИЙ РАЙОН/М.НОВОГРАД-ВОЛИНСЬКИЙ
1824055000,1800000000,1824000000,,,СЕЛИЩА МІСЬКОГО ТИПУ НОВОГРАД-ВОЛИНСЬКОГО Р-НУ
1824055600,1800000000,1824000000,НП,Т,ГОРОДНИЦЯ
1824055601,1800000000,1824000000,НП,С,АНАСТАСІВКА
1824055602,1800000000,1824000000,НП,С,БРОНИЦЬКА ГУТА
1824055603,1800000000,1824000000,НП,С,БРОНИЦЯ
1824055604,1800000000,1824000000,НП,С,ДУБНИКИ
1824055605,1800000000,1824000000,НП,С,КЛЕНОВА
1824055606,1800000000,1824000000,НП,С,ЛИПИНЕ
1824055607,1800000000,1824000000,НП,С,ЛУЧИЦЯ
1824055608,1800000000,1824000000,НП,С,МАЛА АНАСТАСІВКА
1824055609,1800000000,1824000000,НП,С,ПЕРЕЛІСОК
1824055610,1800000000,1824000000,НП,С,ПЕРЕЛІСЯНКА
1824055611,1800000000,1824000000,НП,С,ПРИХІД
1824055612,1800000000,1824000000,НП,С,ЧЕРВОНА ВОЛЯ
1824080000,1800000000,1824000000,,,СІЛЬРАДИ НОВОГРАД-ВОЛИНСЬКОГО Р-НУ
1824080200,1800000000,1824000000,,,БАРВИНІВСЬКА/С.БАРВИНІВКА
1824080201,1800000000,1824000000,НП,С,БАРВИНІВКА
1824080202,1800000000,1824000000,НП,С,ТАЛЬКИ
1824080203,1800000000,1824000000,НП,С,ТАЛЬКІВКА
1824080400,1800000000,1824000000,,,БРОНИКІВСЬКА/С.БРОНИКИ
